ID,Time_GMT,Phone,Organization,OLF,Rating,NumberReview,Category,Country,CountryCode,State,City,Street,Building,ReviewText
7221,11/21/2023 20:39,14805718645.0,PHX Beer Co.,Corp,4.0,131,Casual Dining,USA,US,AZ,Scottsdale, 8300 N Hayden,8300,Great experience at PHX Beer Co.. Great service. The food was delicious.
7222,11/21/2023 23:38,16025957440.0,PV Pie & Wine,Inc,4.5,66,Casual Dining,USA,US,AZ,Phoenix, 4740 E Shea,4740,Really enjoyed PV Pie & Wine. Excellent customer service. Amazing food.
7223,11/22/2023 03:33,16022763778.0,Chanpen Thai Cuisine,Inc,4.5,863,Casual Dining,USA,US,AZ,Phoenix, 2727 E Broadway,2727,Excellent Chanpen Thai Cuisine. Great ambiance. Excellent customer service.
7224,11/22/2023 06:42,16023682688.0,George Yang's Chinese Cuisine,PC,4.0,239,Casual Dining,USA,US,AZ,Phoenix, N 16th,6048,Really enjoyed George Yang's Chinese Cuisine. Attentive waiters. Lovely decor. Don't miss this place!
7225,11/22/2023 10:17,16026759950.0,Circle Records,Co,4.5,57,Casual Dining,USA,US,AZ,Phoenix, 800 N Central,800,Really enjoyed Circle Records. Perfect setting. Professional staff.
7226,11/22/2023 13:19,14807865799.0,Thirsty Lion Gastropub & Grill - Chandler,Corp,4.5,125,Bar & Grill,USA,US,AZ,Chandler, 3077 W Frye,3077,Great experience at Thirsty Lion Gastropub & Grill - Chandler. Amazing food. Cozy environment. Highly recommend!
7227,11/22/2023 17:21,16022428424.0,Thai Lotus Restaurant,LLP,4.0,322,Thai,USA,US,AZ,Phoenix, 7023 N 19th,7023,Fantastic Thai Lotus Restaurant. Professional staff.
7228,11/22/2023 20:29,16022209393.0,Just Cuz Subs,Inc,4.5,7,Sandwich Shop,USA,US,AZ,Phoenix, E Washington,4801,Fantastic Just Cuz Subs. Perfect meal. Highly recommend!
7229,11/23/2023 00:09,14805858050.0,Arrivederci,LLC,4.0,42,Casual Dining,USA,US,AZ,Scottsdale, 8900 E Pinnacle Peak,8900,Excellent Arrivederci. Great ambiance. Highly recommend!
7230,11/23/2023 03:27,14804545602.0,Wildflower,Corp,4.0,104,Restaurant,USA,US,AZ,Gilbert, 75 East Rivulon,75,Fantastic Wildflower. Staff was friendly. Amazing food. Five stars!
7231,11/23/2023 06:50,14808367500.0,Pisa Pizza,LLC,3.5,76,Delivery,USA,US,AZ,Fountain Hills, 16650 E Palisades,16650,Average experience at Pisa Pizza. Service was okay. Standard food. Fair enough.
7232,11/23/2023 11:02,14807221222.0,Red Dragon Chinese Food,LLC,3.5,120,Asian,USA,US,AZ,Chandler, 2160 N Alma School,2160,Okay visit to Red Dragon Chinese Food. Average stir fry. Standard service. Might try again.
7233,11/23/2023 14:39,14807832355.0,Babbo Italian Eatery,Inc,3.5,288,Fine Dining,USA,US,AZ,Queen Creek, 18521 E Queen Creek,18521,Decent enough Babbo Italian Eatery. Nothing special about the food. Standard setting. It's okay.
7234,11/23/2023 17:33,14809179177.0,Brio Italian Grille,Corp,3.5,631,BBQ,USA,US,AZ,Gilbert, 2150 E Williams Field,2150,Mixed feelings about Brio Italian Grille. wings was decent. Fair enough.
7235,11/23/2023 20:56,16023547723.0,Freak Brothers Pizza,Corp,4.0,79,Pizzeria,USA,US,AZ,Phoenix, N 1st,901,Fantastic Freak Brothers Pizza. Cozy environment. Attentive waiters. Worth every penny!
7236,11/24/2023 00:24,16026332442.0,Luci's at the Orchard,LLC,4.0,510,Family Dining,USA,US,AZ,Phoenix, N 12th,7100,Fantastic Luci's at the Orchard. Professional staff. Lovely decor.
7237,11/24/2023 03:55,14803507245.0,Cherish Farm Fresh Eatery,Co,4.5,262,Restaurant,USA,US,AZ,Chandler, 2551 W Queen Creek,2551,Excellent Cherish Farm Fresh Eatery. Staff was friendly. Amazing food. Will definitely return!
7238,11/24/2023 07:29,14805060808.0,ATL Wings,DBA,4.5,67,Wings,USA,US,AZ,Tempe, 655 W Warner,655,Really enjoyed ATL Wings. Perfect setting. Attentive waiters.
7239,11/24/2023 11:15,14807584040.0,Brooklyn V's Pizza- Chandler,LLP,4.0,107,Pizzeria,USA,US,AZ,Chandler, 2990 E Germann,2990,Had a wonderful time at Brooklyn V's Pizza- Chandler. Nice atmosphere. Excellent customer service. Highly recommend!
7240,11/24/2023 14:30,14807941536.0,Original ChopShop,Co,4.0,945,Family Dining,USA,US,AZ,Scottsdale, 7158 E 5th,7158,Fantastic Original ChopShop. Excellent customer service. Lovely decor.
7241,11/24/2023 18:45,14804203500.0,King of Gyros,Corp,4.5,315,Mediterranean,USA,US,AZ,Tempe, 1342 W Warner,1342,Really enjoyed King of Gyros. Excellent customer service. The dish was delicious. Five stars!
7242,11/24/2023 21:24,16025737643.0,Eat Clean Phx,LLC,5.0,3,Family Dining,USA,US,AZ,Phoenix,,,Had a wonderful time at Eat Clean Phx. Perfect setting. Outstanding dish.
7243,11/25/2023 00:55,14809706199.0,China Wok,Inc,3.0,192,Asian,USA,US,AZ,Scottsdale, 2334 N Scottsdale,2334,Mixed feelings about China Wok. Acceptable service. Might try again.
7244,11/25/2023 05:02,14802473002.0,Craft 64 - Chandler,LLC,4.5,174,Family Dining,USA,US,AZ,Chandler, W Buffalo,68,Amazing Craft 64 - Chandler. Attentive waiters. Five stars!
7245,11/25/2023 08:38,14809686677.0,Big Jimmy's Pizza,LLC,3.5,129,Italian,USA,US,AZ,Tempe, 1330 E Apache,1330,Mixed feelings about Big Jimmy's Pizza. Average staff. Nothing special about ambiance. It's okay.
7246,11/25/2023 11:52,14805911111.0,Zesty Zzeeks Pizza and Wings,LLC,4.0,77,Delivery,USA,US,AZ,Chandler, 4050 S Arizona,4050,Great experience at Zesty Zzeeks Pizza and Wings. Outstanding meal.
7247,11/25/2023 15:22,14804549449.0,Pita & Co.,Inc,4.5,37,Delivery,USA,US,AZ,Mesa, 2110 W,2110,Loved this Pita & Co.. Amazing dish. Attentive waiters. Five stars!
7248,11/25/2023 18:49,16022671036.0,Red Devil,LLC,4.0,337,Restaurant,USA,US,AZ,Phoenix, 3102 E McDowell,3102,Excellent Red Devil. Great ambiance. Professional staff. Worth every penny!
7249,11/25/2023 22:28,16028124818.0,FLINT by Baltaire,Corp,4.5,136,Family Dining,USA,US,AZ,Phoenix, 2425 E Camelback,2425,Really enjoyed FLINT by Baltaire. Cozy environment. Five stars!
7250,11/26/2023 01:36,16025265493.0,Oakwood-Fire Pizza,Inc,5.0,5,Casual Dining,USA,US,AZ,Phoenix,,,Had a wonderful time at Oakwood-Fire Pizza. Excellent customer service. Cozy environment.
7251,11/26/2023 05:21,16028284490.0,Happy Times Kettle Corn and Concessions,Inc,5.0,1,Delivery,USA,US,AZ,Mesa,,,Excellent Happy Times Kettle Corn and Concessions. Nice atmosphere. Will definitely return!
7252,11/26/2023 09:03,14804838558.0,Corleone's,LLC,3.5,196,Restaurant,USA,US,AZ,Scottsdale, 15040 N Nothsight,15040,Standard Corleone's. meal was decent. Average atmosphere. Might try again.
7253,11/26/2023 12:09,14802687738.0,My Pie,DBA,4.5,126,Family Dining,USA,US,AZ,Gilbert, 3765 S Gilbert,3765,Loved this My Pie. Great service. Perfect food. Will definitely return!
7254,11/26/2023 15:35,16027537382.0,Shorty's Sandwich Shop,Inc,4.5,76,Delivery,USA,US,AZ,Phoenix, 3767 E Broadway,3767,Amazing Shorty's Sandwich Shop. Professional staff. Lovely decor. Worth every penny!
7255,11/26/2023 19:19,14808321657.0,Panda Express,Ltd,3.0,50,Casual Dining,USA,US,AZ,Mesa, 2015 N Power,2015,Mixed feelings about Panda Express. Standard setting. It's okay.
7256,11/26/2023 23:14,14804990440.0,MOD Pizza,Partnership,4.5,120,Italian,USA,US,AZ,Tempe, 2000 E Rio Salado,2000,Fantastic MOD Pizza. Staff was friendly. Cozy environment. Will definitely return!
7257,11/27/2023 02:12,14802846001.0,Kitchen18,LLC,4.0,139,Casual Dining,USA,US,AZ,Scottsdale, 10211 N Scottsdale,10211,Had a wonderful time at Kitchen18. Excellent customer service. Worth every penny!
7258,11/27/2023 06:22,16024309628.0,Next Step Meal Prep,LLC,4.0,26,Casual Dining,USA,US,AZ,Phoenix,,,Excellent Next Step Meal Prep. Cozy environment. Outstanding food. Five stars!
7259,11/27/2023 09:42,14808021818.0,Hong Kong Bistro,Ltd,4.0,97,Steakhouse,USA,US,AZ,Chandler, 4990 S Gilbert,4990,Really enjoyed Hong Kong Bistro. Lovely decor. Five stars!
7260,11/27/2023 12:33,14809219661.0,Lucy's Fountainhead Cafe,Corp,4.5,24,Breakfast,USA,US,AZ,Tempe, 1501 W Fountainhead,1501,Excellent Lucy's Fountainhead Cafe. Amazing eggs. Nice atmosphere. Will definitely return!
7261,11/27/2023 16:38,14809677223.0,Delicious Factory,LLP,4.0,83,Delivery,USA,US,AZ,Tempe, 414 S Mill,414,Really enjoyed Delicious Factory. Cozy environment. Outstanding meal.
7262,11/27/2023 20:25,14803614341.0,Fruta Healthy Eating,Co,4.5,59,Smoothies,USA,US,AZ,Chandler, 222 E Warner,222,Had a wonderful time at Fruta Healthy Eating. Staff was friendly. Perfect food.
7263,11/27/2023 23:32,14804269653.0,Panini Kabob Grill - Scottsdale,Inc,4.0,23,Grill,USA,US,AZ,Scottsdale, 7127 Shea,7127,Loved this Panini Kabob Grill - Scottsdale. Lovely decor. Highly recommend!
7264,11/28/2023 02:43,14809124011.0,Brooklyn V's Pizza- Queen Creek,LLC,4.0,248,Delivery,USA,US,AZ,Queen Creek, 20911 E Rittenhouse,20911,Amazing Brooklyn V's Pizza- Queen Creek. The meal was delicious. Professional staff.
7265,11/28/2023 06:28,14809499036.0,Streets of New York,Inc,3.0,130,Restaurant,USA,US,AZ,Scottsdale, 6730 E Thomas,6730,Okay visit to Streets of New York. Nothing remarkable about service. Might try again.
7266,11/28/2023 09:46,14809882772.0,Papa Murphy's,Inc,4.5,20,Restaurant,USA,US,AZ,Queen Creek, 23706 South Power,23706,Great experience at Papa Murphy's. The meal was delicious. Worth every penny!
7267,11/28/2023 13:33,14802516787.0,FitChoice Foods,Sole Proprietorship,3.0,6,Restaurant,USA,US,AZ,Tempe, E Cedar,2013,Average experience at FitChoice Foods. Acceptable service. meal was decent. It's okay.
7268,11/28/2023 16:37,16232154478.0,Asian Garden Express,LLC,4.0,59,Delivery,USA,US,AZ,Glendale, 7800 N,7800,Fantastic Asian Garden Express. The dish was delicious.
7269,11/28/2023 20:27,16027264258.0,Hungry Howie's Pizza,LLC,3.0,38,Delivery,USA,US,AZ,Chandler, 1909 East Ray,1909,Standard Hungry Howie's Pizza. Ordinary place. Service was okay. Might try again.
7270,11/28/2023 23:31,14806872268.0,Pizza & Wings Express,LLC,3.5,6,Casual Dining,USA,US,AZ,Chandler, 1175 W Ray,1175,Decent enough Pizza & Wings Express. Nothing remarkable about service. Typical environment. Average place.
7271,11/29/2023 03:41,14805900039.0,Bop And Roll,Inc,4.5,128,Delivery,USA,US,AZ,Phoenix, 7000 E Mayo,7000,Great experience at Bop And Roll. Cozy environment. Attentive waiters. Five stars!
7272,11/29/2023 07:22,14808336069.0,Church's Chicken,Inc,2.5,47,Family Dining,USA,US,AZ,Mesa, 1151 S Country,1151,Waste of money at Church's Chicken. The food was terrible. Inattentive waiters. Avoid this place!
7273,11/29/2023 10:46,14809870888.0,Rosati's Pizza,Inc,2.5,87,Delivery,USA,US,AZ,Gilbert, 8490 S Power,8490,Waste of money at Rosati's Pizza. Unprofessional behavior. The dish was terrible. One star only!
7274,11/29/2023 13:58,14809397660.0,Perfect Pear Bistro,LLC,4.5,620,Delivery,USA,US,AZ,Tempe, 9845 S Priest,9845,Had a wonderful time at Perfect Pear Bistro. dish exceeded expectations. Cozy environment.
7275,11/29/2023 17:36,14809909500.0,Marcellino Ristorante,Corp,4.0,432,Restaurant,USA,US,AZ,Scottsdale, 7114 E Stetson,7114,Fantastic Marcellino Ristorante. The food was delicious. Five stars!
7276,11/29/2023 20:45,14809700633.0,Tottie's Asian Fusion,Inc,4.0,442,Delivery,USA,US,AZ,Scottsdale, 7901 E Thomas,7901,Excellent Tottie's Asian Fusion. Amazing food. Will definitely return!
7277,11/30/2023 00:57,14106237500.0,Modern Market Eatery,Inc,3.5,235,Casual Dining,USA,US,AZ,Scottsdale, 4821 N Scottsdale,4821,Mixed feelings about Modern Market Eatery. Typical environment. Might try again.
7278,11/30/2023 04:09,14806338226.0,Costa Vida,Corp,3.5,206,Family Dining,USA,US,AZ,Mesa, 1744 S Val,1744,Average experience at Costa Vida. Nothing special about the meal.
7279,11/30/2023 07:30,14808999967.0,Asian Corner Cafe,LLC,4.5,171,Delivery,USA,US,AZ,Chandler, 1940 W Chandler,1940,Really enjoyed Asian Corner Cafe. Perfect setting. Don't miss this place!
7280,11/30/2023 10:46,16024410201.0,The Lunch Lounge,Inc,4.5,134,Family Dining,USA,US,AZ,Phoenix, N 44th,501,Amazing The Lunch Lounge. Outstanding dish. Cozy environment.
7281,11/30/2023 14:49,14803517160.0,Sophia's Kitchen,Co,4.5,291,Asian,USA,US,AZ,Scottsdale, 17050 N Thompson Peak,17050,Loved this Sophia's Kitchen. Amazing rice.
7282,11/30/2023 18:16,16028707688.0,Thai Thai Kitchen,LLC,4.5,169,Chinese,USA,US,AZ,Phoenix, 10639 N 19th,10639,Great experience at Thai Thai Kitchen. Professional staff.
7283,11/30/2023 21:07,14809127170.0,Old Chicago Pizza & Taproom,Corp,3.5,126,Casual Dining,USA,US,AZ,Chandler, 2950 E Germann,2950,Standard Old Chicago Pizza & Taproom. Standard setting. It's okay.
7284,12/01/2023 00:45,14803318638.0,Paradise Melts,Inc,4.0,29,Restaurant,USA,US,AZ,Phoenix,,,Really enjoyed Paradise Melts. Professional staff. Highly recommend!
7285,12/01/2023 04:29,16022964452.0,Belly Kitchen & Bar,LLC,4.5,30,Bar & Grill,USA,US,AZ,Phoenix, 4971 N 7th,4971,Fantastic Belly Kitchen & Bar. Nice atmosphere. Professional staff. Highly recommend!
7286,12/01/2023 08:29,14809630255.0,Noodles & Company,Co,3.0,147,Family Dining,USA,US,AZ,Gilbert, S Market,2975,Average experience at Noodles & Company. Service was okay. The dish was okay. It's okay.
7287,12/01/2023 11:26,14809675234.0,Nandini Indian Cuisine,LLC,4.0,541,Asian,USA,US,AZ,Tempe, 1845 E Broadway,1845,Great experience at Nandini Indian Cuisine. Staff was friendly. The soup was delicious.
7288,12/01/2023 14:56,14809212053.0,Ike's Love & Sandwiches,Ltd,4.5,356,Deli,USA,US,AZ,Tempe, 699 S Mill,699,Amazing Ike's Love & Sandwiches. Great service. Five stars!
7289,12/01/2023 18:13,16028991111.0,Postino Kierland,Inc,4.0,521,Family Dining,USA,US,AZ,Scottsdale, 7030 E Greenway,7030,Had a wonderful time at Postino Kierland. Outstanding dish. Highly recommend!
7290,12/01/2023 21:54,14809177222.0,Charm Thai Cuisine,LLC,4.0,303,Casual Dining,USA,US,AZ,Chandler, W Boston,11,Excellent Charm Thai Cuisine. Cozy environment. Five stars!
7291,12/02/2023 01:47,14803571623.0,Popeyes Louisiana Kitchen,Inc,2.0,92,Delivery,USA,US,AZ,Mesa, 1431 South Crimson,1431,Disappointed with Popeyes Louisiana Kitchen. Overpriced meal. Rude staff. Never coming back!
7292,12/02/2023 05:03,16022625454.0,Thai Recipe Bistro,LLC,4.5,277,Asian,USA,US,AZ,Phoenix, N 7th,2234,Really enjoyed Thai Recipe Bistro. Cozy environment. Highly recommend!
7293,12/02/2023 09:07,14809815153.0,Sbarro Italian Eatery,LLC,3.5,14,Pub,USA,US,AZ,Mesa, 6555 E Southern,6555,Average experience at Sbarro Italian Eatery. Acceptable service. The dish was okay. Nothing to write home about.
7294,12/02/2023 12:24,14809075893.0,Pitta Souvli,DBA,4.5,409,Grill,USA,US,AZ,Chandler, 1940 S Alma School,1940,Amazing Pitta Souvli. food exceeded expectations. Worth every penny!
7295,12/02/2023 15:19,14809988220.0,Tottie's Asian Fusion 2,Corp,4.0,290,Asian,USA,US,AZ,Paradise Valley, 6204 N Scottsdale,6204,Fantastic Tottie's Asian Fusion 2. Great service. Cozy environment. Don't miss this place!
7296,12/02/2023 19:30,16022302960.0,Siu Wok,Inc,3.5,258,Chinese,USA,US,AZ,Phoenix, 2801 N Central,2801,Average experience at Siu Wok. Standard setting. Nothing special about the sweet and sour. It's okay.
7297,12/02/2023 23:08,14804288016.0,Fran's Kitchen,Corp,4.0,18,Thai,USA,US,AZ,Tempe, 1221 West Warner,1221,Had a wonderful time at Fran's Kitchen. Professional staff. Perfect setting. Don't miss this place!
7298,12/03/2023 02:06,14808374669.0,Papa Murphy's,Inc,4.0,24,Casual Dining,USA,US,AZ,Fountain Hills, 13525 North Fountain Hills,13525,Fantastic Papa Murphy's. The food was delicious. Great service. Five stars!
7299,12/03/2023 05:16,14809670498.0,California Pizza Kitchen at Tempe Marketplace,LLC,3.5,216,Casual Dining,USA,US,AZ,Tempe, 2000 E Rio Salado,2000,Average experience at California Pizza Kitchen at Tempe Marketplace. Acceptable service. Nothing special about ambiance. Might try again.
7300,12/03/2023 09:17,14809643434.0,Papa John's Pizza,Corp,2.5,23,Casual Dining,USA,US,AZ,Mesa, 63 N Greenfield,63,Waste of money at Papa John's Pizza. The meal was terrible. Save your money!
7301,12/03/2023 12:34,14809178181.0,Wingstop,Inc,3.0,96,Wings,USA,US,AZ,Gilbert, 3757 S Gilbert,3757,Average experience at Wingstop. Nothing special about ambiance. Average place.
7302,12/03/2023 15:53,14809988188.0,Joyful Chinese Dining,LLP,4.0,133,Delivery,USA,US,AZ,Scottsdale, 9699 N Hayden,9699,Excellent Joyful Chinese Dining. Lovely decor. Don't miss this place!
7303,12/03/2023 19:45,14802659814.0,EVO,Inc,4.0,879,Casual Dining,USA,US,AZ,Scottsdale, 4175 N Goldwater,4175,Excellent EVO. Great service. Five stars!
7304,12/03/2023 23:23,14808938544.0,Trattoria D'Amico,Co,4.0,236,Family Dining,USA,US,AZ,Phoenix, 4902 E Warner,4902,Great experience at Trattoria D'Amico. Professional staff.
7305,12/04/2023 03:12,14808330587.0,KFC,Inc,2.0,21,Quick Service,USA,US,AZ,Mesa, 420 N Alma School,420,Terrible visit to KFC. Unwelcoming atmosphere. Rude staff. Avoid this place!
7306,12/04/2023 05:44,16026049661.0,Sacks Sandwiches - Phoenix,Corp,4.0,135,Sandwich Shop,USA,US,AZ,Phoenix, 231 W Thomas,231,Great experience at Sacks Sandwiches - Phoenix. dish exceeded expectations. Attentive waiters.
7307,12/04/2023 09:18,14802655783.0,Paradise Kitchen,Corp,4.0,210,Delivery,USA,US,AZ,Chandler, 918 N Alma School,918,Excellent Paradise Kitchen. The meal was delicious. Lovely decor. Highly recommend!
7308,12/04/2023 12:56,14804602110.0,Dinos Gyros,Inc,4.5,21,Mediterranean,USA,US,AZ,Phoenix, 1319 E Chandler,1319,Really enjoyed Dinos Gyros. Perfect setting. Great service.
7309,12/04/2023 17:03,14805886911.0,Tropical Smoothie Cafe,Inc,4.5,16,Brunch,USA,US,AZ,Mesa, 2748 S Signal Butte,2748,Great experience at Tropical Smoothie Cafe. Cozy environment. Five stars!
7310,12/04/2023 19:56,16026751082.0,Harold's Chicken,Inc,3.0,77,Delivery,USA,US,AZ,Phoenix, 1635 E Baseline,1635,Mixed feelings about Harold's Chicken. Nothing remarkable about service. Nothing to write home about.
7311,12/04/2023 23:52,14805139000.0,Spiga Cucina Italiana,Inc,4.0,596,Delivery,USA,US,AZ,Scottsdale, 7500 E Pinnacle Peak,7500,Really enjoyed Spiga Cucina Italiana. Nice atmosphere. Don't miss this place!
7312,12/05/2023 03:16,16029549118.0,New Hong Kong,LLP,3.5,12,Delivery,USA,US,AZ,Phoenix, 2328 E Indian School,2328,Average experience at New Hong Kong. Service was okay.
7313,12/05/2023 06:45,14805391079.0,Floridino's Pizza & Pasta,LLP,3.0,115,Casual Dining,USA,US,AZ,Gilbert, 50 E Guadalupe,50,Average experience at Floridino's Pizza & Pasta. The dish was okay.
7314,12/05/2023 10:34,14809919688.0,China Jade,LLC,3.0,114,Delivery,USA,US,AZ,Scottsdale, 14747 Northsight,14747,Mixed feelings about China Jade. Nothing special about ambiance. Acceptable service.
7315,12/05/2023 14:11,16022797225.0,My Mother's Restaurant,LLP,4.0,255,Restaurant,USA,US,AZ,Phoenix, 4130 N 19th,4130,Amazing My Mother's Restaurant. Excellent customer service.
7316,12/05/2023 17:34,14809219929.0,Golden Egg Roll,Corp,3.5,120,Family Dining,USA,US,AZ,Tempe, S 48th,3135,Okay visit to Golden Egg Roll. The meal was okay. Nothing special about ambiance. Fair enough.
7317,12/05/2023 20:23,14809866203.0,Pizza Hut,Co,2.5,21,Italian,USA,US,AZ,Mesa, 9053 E Baseline,9053,Waste of money at Pizza Hut. tiramisu was cold and tasteless. Look elsewhere!
7318,12/06/2023 00:40,14803006898.0,Blaze Pizza,Inc,4.0,206,Italian,USA,US,AZ,Tempe, 105 W University,105,Excellent Blaze Pizza. Outstanding bruschetta. Highly recommend!
7319,12/06/2023 03:46,14809682155.0,Red Devil Italian Restaurant & Pizzeria,LLP,3.5,144,Delivery,USA,US,AZ,Tempe, 208 W Southern,208,Okay visit to Red Devil Italian Restaurant & Pizzeria. Nothing special about the food. It's okay.
7320,12/06/2023 07:17,14803066792.0,Thailicious,LLC,4.0,274,Asian,USA,US,AZ,Chandler, 5865 W Ray,5865,Had a wonderful time at Thailicious. Outstanding tea. Great ambiance.
7321,12/06/2023 10:27,14803550750.0,Oregano's,Corp,3.5,391,Restaurant,USA,US,AZ,Queen Creek, 20677 E Maya,20677,Decent enough Oregano's. Average staff. Typical environment.
7322,12/06/2023 14:07,14806563219.0,Fired Pie,Corp,4.0,79,Restaurant,USA,US,AZ,Tempe, 414 W University,414,Excellent Fired Pie. Professional staff. Worth every penny!
7323,12/06/2023 18:00,14803984208.0,Citizen Public House,LLP,4.5,2105,Sports Bar,USA,US,AZ,Scottsdale, 7111 E 5th,7111,Really enjoyed Citizen Public House. The food was delicious. Worth every penny!
7324,12/06/2023 21:51,14806994455.0,Biryani & Bites,LLC,4.0,195,Casual Dining,USA,US,AZ,Chandler, 955 W Chandler Heights,955,Really enjoyed Biryani & Bites. Cozy environment. Outstanding food.
7325,12/07/2023 00:25,14808992268.0,480 Bar,Co,4.0,47,Bar & Grill,USA,US,AZ,Chandler, 480 N Arizona,480,Excellent 480 Bar. Lovely decor. Highly recommend!
7326,12/07/2023 04:32,14805977806.0,Truland Burgers and Greens,Inc,4.5,107,Delivery,USA,US,AZ,Chandler, 140 N Arizona,140,Amazing Truland Burgers and Greens. Lovely decor. The dish was delicious. Will definitely return!
7327,12/07/2023 07:40,14806568866.0,Char'd Asian Grill,Inc,4.0,28,Chinese,USA,US,AZ,Tempe, 1015 S Rural,1015,Loved this Char'd Asian Grill. Cozy environment.
7328,12/07/2023 11:04,14809492610.0,P.F. Chang's,LLC,3.5,295,Restaurant,USA,US,AZ,Scottsdale, 7135 E Camelback,7135,Okay visit to P.F. Chang's. Average staff. Fair enough.
7329,12/07/2023 14:54,16232157792.0,Lychee Kitchen,Inc,4.5,166,Chinese,USA,US,AZ,Phoenix, 23450 N 19th,23450,Loved this Lychee Kitchen. Perfect spring rolls. Staff was friendly. Highly recommend!
7330,12/07/2023 18:43,14805513222.0,Pars Persian Cuisine,LLC,4.0,227,Family Dining,USA,US,AZ,Scottsdale, 11144 N Frank Lloyd Wright,11144,Amazing Pars Persian Cuisine. Staff was friendly. Don't miss this place!
7331,12/07/2023 21:54,14809915180.0,Nobana,Inc,4.0,5,Family Dining,USA,US,AZ,Scottsdale, 15640 N Hayden,15640,Amazing Nobana. Cozy environment. Professional staff. Will definitely return!
7332,12/08/2023 01:06,14806569100.0,Fate Brewing - South,LLC,4.0,658,Casual Dining,USA,US,AZ,Scottsdale, 1312 N Scottsdale,1312,Amazing Fate Brewing - South. Staff was friendly. Five stars!
7333,12/08/2023 05:21,14808449300.0,Domino's Pizza,LLC,1.5,33,Casual Dining,USA,US,AZ,Mesa, 1145 S Mesa,1145,Poor experience at Domino's Pizza. Slow service. Save your money!
7334,12/08/2023 08:02,14803679477.0,Goldmans Deli,LLC,4.0,195,Delivery,USA,US,AZ,Scottsdale, 6929 N Hayden,6929,Amazing Goldmans Deli. Perfect setting. Don't miss this place!
7335,12/08/2023 12:13,14802404400.0,Flower Child,LLC,4.5,636,Delivery,USA,US,AZ,Scottsdale, N 90th,10460,Really enjoyed Flower Child. Attentive waiters. Nice atmosphere. Worth every penny!
7336,12/08/2023 15:47,16029784976.0,Chicago Gyros,LLC,4.0,330,Healthy,USA,US,AZ,Phoenix, 717 W Union Hills,717,Great experience at Chicago Gyros. Nice atmosphere. Professional staff. Five stars!
7337,12/08/2023 18:26,14806814100.0,Tocaya - Fashion Square,LLC,4.0,256,Restaurant,USA,US,AZ,Scottsdale, 4712 N Goldwater,4712,Amazing Tocaya - Fashion Square. Staff was friendly. Five stars!
7338,12/08/2023 22:07,14802792442.0,Jimmy John's,Corp,2.5,59,Sandwich Shop,USA,US,AZ,Mesa, 5229 S Power,5229,Waste of money at Jimmy John's. The dish was terrible.
7339,12/09/2023 01:30,14802534494.0,Potbelly Sandwich Shop,LLP,4.0,119,Sandwich Shop,USA,US,AZ,Tempe, 1717 S Rural,1717,Amazing Potbelly Sandwich Shop. Excellent customer service. Will definitely return!
7340,12/09/2023 05:35,14804716609.0,Bei,LLC,4.5,871,Family Dining,USA,US,AZ,Scottsdale, 2200 N Scottsdale,2200,Great experience at Bei. Perfect dish.
7341,12/09/2023 08:28,14805976994.0,Original Thai Cuisine 2 Go,Inc,4.0,1,Casual Dining,USA,US,AZ,Mesa, 1116 S Dobson,1116,Had a wonderful time at Original Thai Cuisine 2 Go. Great service. Five stars!
7342,12/09/2023 12:08,16232989030.0,Island Loco,LLC,4.5,39,Family Dining,USA,US,AZ,Phoenix,,,Had a wonderful time at Island Loco. Attentive waiters. Don't miss this place!
7343,12/09/2023 15:47,14809634720.0,Barro's Pizza,Inc,3.0,69,Italian,USA,US,AZ,Chandler, 2050 N Alma School,2050,Standard Barro's Pizza. Average staff.
7344,12/09/2023 19:34,14804976453.0,Jersey Mike's Subs,LLC,3.0,73,Quick Service,USA,US,AZ,Mesa, 1939 S Val Vista,1939,Average experience at Jersey Mike's Subs. Average atmosphere. It's okay.
7345,12/09/2023 23:07,16022245439.0,Kim's Chinese Kitchen,Inc,4.0,124,Casual Dining,USA,US,AZ,Phoenix, 3015 E Thomas,3015,Really enjoyed Kim's Chinese Kitchen. Staff was friendly. Amazing meal. Worth every penny!
7346,12/10/2023 02:08,16029562098.0,My Slice of the Pie Pizzeria,Partnership,4.5,508,Delivery,USA,US,AZ,Phoenix, 3724 E Indian School,3724,Really enjoyed My Slice of the Pie Pizzeria. Lovely decor. Highly recommend!
7347,12/10/2023 05:39,16023587004.0,Lou's Bar & Grill,Inc,4.0,63,Sports Bar,USA,US,AZ,Phoenix, 5595 E Karsten,5595,Fantastic Lou's Bar & Grill. The meal was delicious. Professional staff. Five stars!
7348,12/10/2023 09:46,16023701429.0,Sap N Honey Charcuterie Boards,LLC,5.0,10,Family Dining,USA,US,AZ,Phoenix,,,Fantastic Sap N Honey Charcuterie Boards. Perfect meal. Attentive waiters. Will definitely return!
7349,12/10/2023 12:30,14803981729.0,Subway,LLC,3.0,24,Delivery,USA,US,AZ,Chandler, 611 N Arizona,611,Okay visit to Subway. food was decent. Fair enough.
7350,12/10/2023 16:46,14807671440.0,Osha Thai Cafe,Corp,4.0,161,Casual Dining,USA,US,AZ,Scottsdale, 10953 N Frank Lloyd Wright,10953,Fantastic Osha Thai Cafe. Staff was friendly. Great ambiance. Worth every penny!
